"","run_id","region","rc","rd","ld","hd","lc","hc","foii","wh1","wh2","wh3","wh4","wl1","wl2","wl3","wl4","dd1","dd2","dr1","dr2","bd1","bd2","bd3","bd4","bd5","bd6","bd7","br","wv1","wv2","wv3","wv4","cfr1","cfr2","cfr3","cfr4","cfr5","cfr6","ve"
"50",50,"hyper",0.206473244,0.64826163,0.927778409,0.965251407,0.220555639,0.758475033,5.26e-07,0.013188427,0.008326941,0.007202981,0.001020512,0.003530317,0.000818768,0.00090524,0.000243964,0.001889854,-1.06e-07,0.001943777,-9.28e-08,0.03397759,0.087160693,0.145397513,0.14990288,0.114051866,0.138200407,0.202750622,0.355688032,0,0.001322422,0.001322422,0.001322422,0.095,0.0863636363636364,0.0927272727272727,0.0881818181818182,0.0745454545454545,0.116212121212121,0.912
"51",51,"hyper",0.19682745,0.777074568,0.842849798,0.943740147,0.214535257,0.847153324,9.55e-07,0.005307639,0.009616486,0.009753751,0.001929492,0.002674397,0.000661659,0.000687518,0.000700676,0.0019355,-1.04e-07,0.001867266,-1.02e-07,0.038726868,0.061380632,0.103233724,0.149974684,0.064404039,0.180250595,0.162632278,0.353990427,0,0.001322422,0.001322422,0.001322422,0.105,0.0852272727272727,0.0890909090909091,0.09,0.0854545454545454,0.112121212121212,0.902
"52",52,"hyper",0.201350072,0.646589378,0.941090889,0.999436548,0.205349356,0.893217341,9.77e-07,0.014470583,0.004413906,0.006666448,0.001940361,0.00277357,0.000681749,0.000776987,0.000298192,0.001929893,-1.07e-07,0.00190146,-9.89e-08,0.032513436,0.096131361,0.104455366,0.146323489,0.069632245,0.110729373,0.193243473,0.37071973,0,0.001322422,0.001322422,0.001322422,0.085,0.0875,0.0881818181818182,0.09,0.0736363636363636,0.122424242424242,0.898
"53",53,"hyper",0.204836325,0.764415746,0.887110587,0.944424983,0.226763092,0.739204247,7.33e-07,0.006624119,0.005328987,0.00660007,0.001300096,0.002588886,0.000753444,0.000589671,0.00011761,0.001889897,-9e-08,0.001907173,-9.5e-08,0.030920568,0.043036367,0.141092338,0.135557136,0.132007174,0.184353486,0.19528366,0.354807666,0,0.001322422,0.001322422,0.001322422,0.075,0.0909090909090909,0.09,0.0963636363636364,0.0763636363636364,0.122878787878788,0.906
"54",54,"hyper",0.21346743,0.633698743,0.900390999,0.961268508,0.16638213,0.727657971,8.87e-07,0.013952433,0.004275918,0.005770832,0.001659419,0.002453998,0.000722124,0.000503833,0.000425214,0.001918891,-1.07e-07,0.001902846,-1.01e-07,0.035597541,0.074271161,0.101984162,0.111642294,0.148147576,0.116652717,0.254100496,0.38263643,0,0.001322422,0.001322422,0.001322422,0.105,0.0909090909090909,0.0772727272727273,0.0809090909090909,0.0790909090909091,0.123030303030303,0.902
"55",55,"hyper",0.205363477,0.62992182,0.886905398,0.940419195,0.220625349,0.760680122,3.27e-07,0.018161997,0.009187778,0.008498924,0.001547837,0.003891954,0.000804944,0.000885363,0.000153428,0.001942204,-9.58e-08,0.001947552,-1.04e-07,0.034436539,0.075263635,0.088204332,0.146512107,0.147144207,0.11944733,0.229642193,0.353494508,0,0.001322422,0.001322422,0.001322422,0.115,0.0840909090909091,0.0909090909090909,0.0690909090909091,0.0781818181818182,0.116060606060606,0.898
"56",56,"hyper",0.217395518,0.60355903,0.906184504,0.973957254,0.282057634,0.846343392,7.93e-07,0.019398055,0.003438402,0.007698346,0.001837961,0.002492212,0.000851343,0.000890592,0.000145884,0.001861212,-1.09e-07,0.001910643,-1.04e-07,0.030209215,0.051471653,0.145682893,0.137911575,0.079840123,0.188268388,0.238262453,0.439974243,0,0.001322422,0.001322422,0.001322422,0.11,0.105681818181818,0.09,0.0954545454545455,0.0845454545454545,0.121969696969697,0.884
"57",57,"hyper",0.216020768,0.63193648,0.832390914,0.935018931,0.155070395,0.832980797,7.24e-07,0.015457944,0.008484177,0.009010506,0.001419996,0.00224878,0.000900715,0.000935881,0.000886436,0.001943064,-9.88e-08,0.00191584,-1.02e-07,0.03649034,0.087075048,0.138316701,0.131757118,0.084161968,0.118880704,0.168494864,0.401875729,0,0.001322422,0.001322422,0.001322422,0.18,0.0840909090909091,0.0772727272727273,0.0818181818181818,0.0781818181818182,0.123484848484848,0.89
"58",58,"hyper",0.203403857,0.686093114,0.935536763,0.994103583,0.217237962,0.756741392,7.75e-07,0.013551169,0.008387483,0.003833866,0.001516165,0.003649026,0.000756724,0.000688546,0.000273378,0.001937872,-1.03e-07,0.001902873,-1e-07,0.03080365,0.079488439,0.122121487,0.134861589,0.052579034,0.18928379,0.260309165,0.377779708,0,0.001322422,0.001322422,0.001322422,0.15,0.0965909090909091,0.0963636363636364,0.0809090909090909,0.0763636363636364,0.12530303030303,0.89
"59",59,"hyper",0.206532036,0.59848665,0.789327859,0.990762574,0.270900666,0.878418804,7.72e-07,0.014835112,0.008647132,0.004784763,0.001748044,0.002871914,0.000818122,0.000851682,0.000330451,0.001860839,-1.08e-07,0.001875394,-1.07e-07,0.033852909,0.093775233,0.088067395,0.144808694,0.112169749,0.171876853,0.231393647,0.373906193,0,0.001322422,0.001322422,0.001322422,0.08,0.101136363636364,0.0709090909090909,0.0718181818181818,0.0690909090909091,0.122575757575758,0.906
"60",60,"hyper",0.21367765,0.737894026,0.881013717,0.950288931,0.199076813,0.85429199,8.38e-07,0.014020665,0.005531458,0.009070024,0.001556342,0.00382753,0.000882169,0.000505501,0.000397404,0.001889189,-1.01e-07,0.001903083,-1.08e-07,0.030468147,0.07862339,0.082896516,0.146942525,0.149677086,0.124596105,0.240589217,0.366632229,0,0.001322422,0.001322422,0.001322422,0.08,0.109090909090909,0.0954545454545455,0.0772727272727273,0.0790909090909091,0.123030303030303,0.91
"61",61,"hyper",0.217250838,0.696365538,0.771715802,0.919511933,0.181176723,0.876200826,8.58e-07,0.010608602,0.008000634,0.009630402,0.001156346,0.002113003,0.000541027,0.000967368,0.000589339,0.001940881,-9.02e-08,0.001938766,-9.51e-08,0.031386644,0.056721493,0.140503711,0.149456297,0.113353013,0.166479341,0.174647784,0.414666572,0,0.001322422,0.001322422,0.001322422,0.095,0.105681818181818,0.0854545454545454,0.0954545454545455,0.0890909090909091,0.120454545454545,0.89
"62",62,"hyper",0.189529329,0.664773122,0.913765547,0.956963163,0.159993932,0.839899238,8.55e-07,0.016999207,0.005969018,0.005558223,0.000982886,0.002070574,0.000721061,0.000835961,0.000280282,0.001862967,-9.36e-08,0.0018941,-9.51e-08,0.034438909,0.074272836,0.143303614,0.130615742,0.07586823,0.161998553,0.242822024,0.352349086,0,0.001322422,0.001322422,0.001322422,0.1,0.102272727272727,0.0863636363636364,0.0936363636363636,0.08,0.129090909090909,0.906
"63",63,"hyper",0.205421007,0.753687235,0.942213544,0.902665015,0.290534676,0.882189918,9.6e-07,0.013136893,0.006621328,0.006477097,0.001475805,0.002157008,0.000989381,0.000577472,0.000353844,0.00194779,-9.66e-08,0.001883406,-9.04e-08,0.037368771,0.059355297,0.129770425,0.133029429,0.140763233,0.165558378,0.245243314,0.360476797,0,0.001322422,0.001322422,0.001322422,0.13,0.0954545454545455,0.0918181818181818,0.0845454545454545,0.0781818181818182,0.120606060606061,0.878
"64",64,"hyper",0.198401343,0.5891873,0.931585282,0.947067683,0.189396926,0.894300716,6.91e-07,0.019921689,0.009240105,0.00825696,0.001808252,0.003257505,0.000797339,0.000642773,0.000434831,0.001881356,-1.03e-07,0.001884889,-1.07e-07,0.03575868,0.054229386,0.146403596,0.140058956,0.077726372,0.141065977,0.236902892,0.396569364,0,0.001322422,0.001322422,0.001322422,0.105,0.0965909090909091,0.0863636363636364,0.0790909090909091,0.0918181818181818,0.117272727272727,0.888
"65",65,"hyper",0.205911202,0.633048804,0.726202377,0.97184558,0.183619659,0.892433214,3.44e-07,0.016088755,0.007730835,0.006000831,0.001156959,0.00236521,0.000738223,0.000605157,0.000233384,0.001882188,-1.01e-07,0.001925551,-1.09e-07,0.033749442,0.095853918,0.137800883,0.143849484,0.073902608,0.167454436,0.21996335,0.36083773,0,0.001322422,0.001322422,0.001322422,0.135,0.0977272727272727,0.0827272727272727,0.0927272727272727,0.0709090909090909,0.12469696969697,0.896
"66",66,"hyper",0.219577776,0.631376989,0.877109223,0.95237281,0.181610807,0.890916182,2.54e-07,0.01360663,0.006167528,0.009026462,0.000958348,0.002270069,0.000644706,0.000994908,0.000250902,0.001897287,-1.02e-07,0.001867402,-1.05e-07,0.037535871,0.097344413,0.134823488,0.146440545,0.108270851,0.115250732,0.171941497,0.447602864,0,0.001322422,0.001322422,0.001322422,0.165,0.0954545454545455,0.0827272727272727,0.09,0.0863636363636364,0.12530303030303,0.918
"67",67,"hyper",0.205045705,0.727108978,0.89636362,0.997538751,0.153684612,0.785743875,9.78e-07,0.010800015,0.004505826,0.005822141,0.000986606,0.002450214,0.000867791,0.000694328,0.000578419,0.001864195,-9.93e-08,0.001948475,-9.14e-08,0.031800422,0.085587362,0.145683634,0.144300809,0.066316251,0.163824223,0.157390874,0.402374838,0,0.001322422,0.001322422,0.001322422,0.105,0.0920454545454545,0.0945454545454545,0.0918181818181818,0.0745454545454545,0.126515151515152,0.912
"68",68,"hyper",0.207615929,0.689053698,0.843215216,0.996728508,0.178032847,0.897913859,5.75e-07,0.01831677,0.009089122,0.003890902,0.001300732,0.002229157,0.000748593,0.000947652,0.000114741,0.001867669,-1.1e-07,0.001877141,-9.12e-08,0.030221204,0.063562961,0.064762035,0.143203653,0.102210152,0.104244302,0.267017573,0.442402291,0,0.001322422,0.001322422,0.001322422,0.085,0.0965909090909091,0.0890909090909091,0.0754545454545455,0.0754545454545455,0.119393939393939,0.91
"69",69,"hyper",0.194557821,0.698138619,0.855922029,0.944918706,0.177741282,0.77657714,8.14e-07,0.016608949,0.00834564,0.008794368,0.001315793,0.002434563,0.000646681,0.000512284,0.00026119,0.001877604,-9.37e-08,0.001882998,-1.09e-07,0.030694958,0.095239397,0.140462865,0.102590907,0.062257185,0.114765349,0.23819639,0.369458689,0,0.001322422,0.001322422,0.001322422,0.14,0.0784090909090909,0.0918181818181818,0.09,0.0809090909090909,0.120454545454545,0.918
"70",70,"hyper",0.195773298,0.652449312,0.856170849,0.977546564,0.191533751,0.712735857,6.06e-07,0.010047495,0.002647967,0.005679179,0.00150437,0.003270226,0.000542353,0.000847023,0.000164732,0.001864163,-1.01e-07,0.001852444,-1.1e-07,0.030526783,0.057779719,0.103167427,0.148929677,0.098067713,0.195755635,0.159599659,0.360675237,0,0.001322422,0.001322422,0.001322422,0.12,0.0977272727272727,0.0881818181818182,0.0827272727272727,0.0754545454545455,0.123181818181818,0.874
"71",71,"hyper",0.210983023,0.587541437,0.869729634,0.988170478,0.243517147,0.837651448,9.95e-07,0.016089749,0.006909203,0.005341913,0.001343861,0.002749365,0.000656052,0.000585273,0.00019873,0.001895561,-9.37e-08,0.001927214,-1.02e-07,0.032432187,0.081607428,0.082400096,0.141292953,0.1450862,0.174949227,0.24951674,0.408261373,0,0.001322422,0.001322422,0.001322422,0.105,0.0886363636363636,0.0927272727272727,0.0836363636363636,0.0845454545454545,0.129242424242424,0.868
"72",72,"hyper",0.201107902,0.699886103,0.842930668,0.980627421,0.293195996,0.770887471,7.36e-07,0.013186902,0.007346905,0.008459623,0.001913457,0.002624158,0.000728645,0.000591188,0.000890675,0.001910644,-1.09e-07,0.001894076,-1.08e-07,0.030236499,0.050333239,0.100300717,0.13119603,0.089691602,0.185966424,0.268811675,0.365668505,0,0.001322422,0.001322422,0.001322422,0.09,0.1,0.0872727272727273,0.0790909090909091,0.0618181818181818,0.125151515151515,0.882
"73",73,"hyper",0.209148111,0.632134502,0.813161014,0.911592713,0.188377756,0.798985208,8.7e-07,0.014453688,0.004744679,0.003551381,0.001440153,0.003919617,0.000706242,0.000543056,0.00021205,0.001868525,-1.08e-07,0.001885606,-9.99e-08,0.037233822,0.080908372,0.129456928,0.144397061,0.059542229,0.141151057,0.261242455,0.414726629,0,0.001322422,0.001322422,0.001322422,0.105,0.105681818181818,0.0954545454545455,0.0836363636363636,0.0645454545454545,0.116818181818182,0.884
"74",74,"hyper",0.193700014,0.623106933,0.948984243,0.93785561,0.234703245,0.890284935,4.88e-07,0.014958108,0.005924197,0.009112865,0.001653872,0.003307934,0.000704199,0.000607755,0.000336373,0.001941691,-9.4e-08,0.001898645,-1.05e-07,0.037254407,0.070050793,0.1418204,0.089823732,0.09332274,0.193057263,0.166424841,0.354837644,0,0.001322422,0.001322422,0.001322422,0.095,0.0965909090909091,0.0963636363636364,0.0827272727272727,0.0781818181818182,0.125,0.898
"75",75,"hyper",0.206473244,0.64826163,0.927778409,0.965251407,0.220555639,0.758475033,5.26e-07,0.013188427,0.008326941,0.007202981,0.001020512,0.003530317,0.000818768,0.00090524,0.000243964,0.001889854,-1.06e-07,0.001943777,-9.28e-08,0.03397759,0.087160693,0.145397513,0.14990288,0.114051866,0.138200407,0.202750622,0.355688032,0,0.001322422,0.001322422,0.001322422,0.12,0.0795454545454545,0.0836363636363636,0.0781818181818182,0.0618181818181818,0.123939393939394,0.916
"76",76,"hyper",0.216219751,0.641952888,0.902213579,0.945959624,0.223783998,0.888780009,8.41e-07,0.016816253,0.005562099,0.005261054,0.001790747,0.002060506,0.000590029,0.000930201,0.000438384,0.001888322,-1.02e-07,0.001901165,-1.04e-07,0.030384979,0.095378299,0.137266247,0.105453685,0.123850908,0.135772607,0.236274851,0.382358424,0,0.001322422,0.001322422,0.001322422,0.175,0.101136363636364,0.0845454545454545,0.0790909090909091,0.0981818181818182,0.117878787878788,0.882
"77",77,"hyper",0.167956615,0.742304769,0.785581349,0.950046059,0.22444671,0.82700956,7.74e-07,0.007212203,0.008475115,0.005322607,0.001766167,0.003626716,0.000855996,0.000964904,0.000265069,0.001936762,-1e-07,0.001856358,-9.45e-08,0.030491157,0.055506963,0.042795412,0.070310698,0.04655718,0.113380075,0.261950269,0.374860056,0,0.001322422,0.001322422,0.001322422,0.09,0.104545454545455,0.0918181818181818,0.0781818181818182,0.0772727272727273,0.117121212121212,0.92
"78",78,"hyper",0.219123994,0.6499064,0.848326974,0.978868343,0.213482926,0.821495364,3.03e-07,0.014428659,0.007427836,0.006668354,0.001555518,0.002290439,0.000616559,0.000560463,0.000405049,0.001856984,-9.58e-08,0.001897341,-9.72e-08,0.031952946,0.067731995,0.148276391,0.142531731,0.106275941,0.177474585,0.234162846,0.380945465,0,0.001322422,0.001322422,0.001322422,0.115,0.0965909090909091,0.0809090909090909,0.0736363636363636,0.0809090909090909,0.12030303030303,0.908
"79",79,"hyper",0.194517086,0.686365019,0.943144654,0.970978653,0.272010192,0.845036256,9.16e-07,0.011870362,0.002978475,0.00883363,0.001688257,0.003945693,0.000677386,0.000585671,0.000890295,0.001933989,-1.09e-07,0.001904015,-1.06e-07,0.033104552,0.070637765,0.09425227,0.134512213,0.078450507,0.169496431,0.232194552,0.366256369,0,0.001322422,0.001322422,0.001322422,0.105,0.102272727272727,0.0781818181818182,0.0818181818181818,0.0690909090909091,0.11530303030303,0.886
"80",80,"hyper",0.202347474,0.689864607,0.852262335,0.940893148,0.199823806,0.705927782,7.39e-07,0.013042843,0.00310631,0.008199064,0.001773663,0.002718088,0.000917359,0.000663709,0.000206318,0.001941461,-9.14e-08,0.001864831,-1.07e-07,0.037886113,0.075944777,0.149463575,0.117088797,0.073968383,0.142861323,0.176642858,0.350298885,0,0.001322422,0.001322422,0.001322422,0.13,0.0875,0.0772727272727273,0.0745454545454545,0.08,0.116818181818182,0.912
"81",81,"hyper",0.199580219,0.655846344,0.836213667,0.986063901,0.216509276,0.890683413,4.66e-07,0.006605738,0.002686219,0.002699074,0.000977513,0.002811836,0.000711727,0.000946415,0.000408754,0.001879426,-9.88e-08,0.001894744,-1.06e-07,0.03949355,0.068751575,0.13852788,0.132750931,0.142963013,0.191274045,0.253782273,0.381253157,0,0.001322422,0.001322422,0.001322422,0.08,0.0977272727272727,0.0927272727272727,0.0909090909090909,0.0718181818181818,0.122878787878788,0.906
"82",82,"hyper",0.205730519,0.74836492,0.739824059,0.95149359,0.292379772,0.890447852,1.72e-07,0.00520398,0.009496149,0.004338717,0.001889142,0.002364619,0.000879981,0.000599809,0.000409792,0.001945534,-1.03e-07,0.001853782,-9.67e-08,0.03921385,0.07056679,0.148591736,0.119494729,0.102387329,0.124914957,0.25371777,0.377059509,0,0.001322422,0.001322422,0.001322422,0.15,0.0806818181818182,0.0918181818181818,0.0872727272727273,0.0790909090909091,0.12530303030303,0.926
"83",83,"hyper",0.210405792,0.636019096,0.829118412,0.94252148,0.189904836,0.875092109,4.59e-07,0.010114327,0.009247194,0.004847031,0.001613133,0.003073705,0.000568215,0.000626545,0.000241243,0.001854179,-1.05e-07,0.001862992,-9.45e-08,0.039615051,0.072003169,0.092514928,0.130766358,0.126062127,0.188903406,0.268171968,0.425180998,0,0.001322422,0.001322422,0.001322422,0.155,0.0875,0.0772727272727273,0.0836363636363636,0.0854545454545454,0.126212121212121,0.878
"84",84,"hyper",0.177402746,0.610126692,0.885839111,0.986933847,0.201060577,0.890317601,5.11e-07,0.009933856,0.002878344,0.002757212,0.001447283,0.003451265,0.000501485,0.000546618,0.000465528,0.001913494,-9.2e-08,0.001862762,-1.02e-07,0.030745553,0.062737156,0.127086732,0.117933508,0.118275075,0.119995988,0.158959315,0.358039135,0,0.001322422,0.001322422,0.001322422,0.1,0.1,0.0818181818181818,0.0863636363636364,0.0690909090909091,0.119242424242424,0.906
"85",85,"hyper",0.193821337,0.631396689,0.915703129,0.908302496,0.189528566,0.856255155,8.11e-07,0.009387465,0.003697723,0.00898889,0.00052582,0.002368623,0.000589929,0.000782511,0.00038139,0.001925207,-9.86e-08,0.001928102,-9.36e-08,0.039490887,0.098327994,0.123301203,0.14908076,0.079204916,0.113241267,0.242031835,0.352132931,0,0.001322422,0.001322422,0.001322422,0.12,0.110227272727273,0.102727272727273,0.0945454545454545,0.0836363636363636,0.118181818181818,0.918
"86",86,"hyper",0.21554075,0.757343896,0.884002833,0.95392587,0.237228107,0.837508951,8.29e-07,0.016517659,0.003139233,0.007139379,0.001148642,0.002708151,0.000798608,0.000999942,0.000126156,0.001924497,-9.35e-08,0.001872448,-1.01e-07,0.038506595,0.091265248,0.109415832,0.147394494,0.147874946,0.192270052,0.189361374,0.373647083,0,0.001322422,0.001322422,0.001322422,0.095,0.109090909090909,0.0990909090909091,0.0981818181818182,0.07,0.123030303030303,0.874
"87",87,"hyper",0.207907513,0.726309404,0.918155362,0.947679419,0.198196942,0.752951916,8.42e-07,0.010986951,0.009637859,0.009155954,0.001442105,0.002268309,0.000695897,0.000763636,0.000255675,0.001931384,-1.07e-07,0.001917059,-1.1e-07,0.036820917,0.080126395,0.080866942,0.118507095,0.125061894,0.174131801,0.263561804,0.374864648,0,0.001322422,0.001322422,0.001322422,0.115,0.0920454545454545,0.0781818181818182,0.0818181818181818,0.0872727272727273,0.123939393939394,0.898
"88",88,"hyper",0.218275707,0.76816015,0.874909497,0.975209501,0.217328987,0.817912537,8.27e-07,0.009836712,0.004100759,0.007023885,0.001800214,0.002587084,0.00079235,0.000772056,0.000140872,0.001938132,-9.71e-08,0.00187929,-9.64e-08,0.033574066,0.080229038,0.142950095,0.121080367,0.09791156,0.143750236,0.219216051,0.414260297,0,0.001322422,0.001322422,0.001322422,0.12,0.0840909090909091,0.0918181818181818,0.0818181818181818,0.0709090909090909,0.126515151515152,0.896
"89",89,"hyper",0.194576966,0.588558546,0.910026112,0.90718895,0.156074796,0.78984265,7.18e-07,0.00547813,0.007113932,0.009152779,0.001437767,0.00306741,0.000585034,0.00067657,0.000953447,0.001884942,-1.08e-07,0.001877462,-1e-07,0.034342484,0.062215998,0.100032952,0.125221912,0.08522674,0.17486563,0.204212685,0.352165286,0,0.001322422,0.001322422,0.001322422,0.13,0.0954545454545455,0.0772727272727273,0.0790909090909091,0.0954545454545455,0.122727272727273,0.898
"90",90,"hyper",0.207101986,0.656897594,0.929642907,0.937704212,0.271139918,0.891482899,8.48e-07,0.012784588,0.004096781,0.003617628,0.001735972,0.003840886,0.000844168,0.000710855,0.00085454,0.001876996,-1.02e-07,0.001912691,-1.08e-07,0.036805535,0.057654342,0.136806259,0.126662699,0.057720669,0.19166152,0.243373978,0.436042151,0,0.001322422,0.001322422,0.001322422,0.105,0.106818181818182,0.0972727272727273,0.0881818181818182,0.0690909090909091,0.124545454545455,0.924
"91",91,"hyper",0.214196354,0.591826531,0.893112842,0.927247446,0.157019219,0.84390549,5.97e-07,0.013587384,0.00731123,0.005721764,0.00194411,0.002141002,0.000971109,0.000839897,0.000260429,0.001910857,-9.48e-08,0.001929058,-9.47e-08,0.039902413,0.034954863,0.106373191,0.136005205,0.118977215,0.191951061,0.18420384,0.406298257,0,0.001322422,0.001322422,0.001322422,0.12,0.0988636363636364,0.0872727272727273,0.1,0.0772727272727273,0.112878787878788,0.902
"92",92,"hyper",0.201110082,0.584271842,0.941775003,0.953447474,0.164276467,0.842139681,4.45e-07,0.010245438,0.003745837,0.007798097,0.000972224,0.002619261,0.000649047,0.000598771,0.000349039,0.001866281,-1.04e-07,0.00192358,-1.01e-07,0.035375174,0.087994172,0.14979289,0.130803341,0.079907916,0.185468866,0.227223963,0.357777461,0,0.001322422,0.001322422,0.001322422,0.13,0.0988636363636364,0.0990909090909091,0.0854545454545454,0.0745454545454545,0.126969696969697,0.91
"93",93,"hyper",0.210907807,0.765611021,0.805089341,0.932120346,0.193785223,0.814435078,6.88e-07,0.018388096,0.009481698,0.005869899,0.00144496,0.002578486,0.000980482,0.000857784,0.000118025,0.001871386,-1e-07,0.001875327,-1.03e-07,0.037897361,0.070705075,0.138407517,0.12769519,0.114607378,0.174843851,0.17240602,0.373328355,0,0.001322422,0.001322422,0.001322422,0.135,0.0931818181818182,0.08,0.0754545454545455,0.0790909090909091,0.126818181818182,0.904
"94",94,"hyper",0.175379661,0.667236537,0.88496842,0.988436633,0.23567809,0.821861837,5.96e-07,0.016479123,0.008919619,0.007330016,0.001874004,0.002742027,0.000710249,0.000607453,0.000246267,0.001901146,-9.65e-08,0.00186245,-1.05e-07,0.036030044,0.051824383,0.146498148,0.097529785,0.051979005,0.151292267,0.210819665,0.354514831,0,0.001322422,0.001322422,0.001322422,0.095,0.0818181818181818,0.0809090909090909,0.0972727272727273,0.0918181818181818,0.119090909090909,0.886
"95",95,"hyper",0.203135471,0.754441392,0.943507266,0.910968171,0.179634924,0.875008584,3.67e-07,0.013831694,0.003503032,0.005807475,0.000972236,0.003347462,0.000563357,0.000812003,0.000400834,0.001926981,-1e-07,0.001870451,-1.06e-07,0.035216264,0.062151382,0.149093719,0.129920154,0.13362979,0.110002312,0.211156102,0.377135929,0,0.001322422,0.001322422,0.001322422,0.12,0.0738636363636364,0.0836363636363636,0.0909090909090909,0.0845454545454545,0.121969696969697,0.904
"96",96,"hyper",0.19776175,0.609194305,0.93354903,0.99152674,0.262146043,0.797953454,8.48e-07,0.010769114,0.006212174,0.007146775,0.001626191,0.003809482,0.000933335,0.000686659,0.000631871,0.001926382,-9.05e-08,0.001851602,-9.94e-08,0.038716781,0.098029774,0.110635107,0.089993512,0.104997842,0.166877707,0.250916107,0.362003009,0,0.001322422,0.001322422,0.001322422,0.135,0.0931818181818182,0.0954545454545455,0.0772727272727273,0.0781818181818182,0.130757575757576,0.926
"97",97,"hyper",0.198569634,0.619690313,0.911854952,0.948496276,0.258267951,0.88015366,7.61e-07,0.018033091,0.00338108,0.006885564,0.001235958,0.003559503,0.000773234,0.000832037,0.000260302,0.001922738,-1.09e-07,0.001899174,-9.37e-08,0.030943603,0.088769366,0.149306369,0.100309119,0.097423806,0.180659611,0.196164266,0.407516828,0,0.001322422,0.001322422,0.001322422,0.11,0.0965909090909091,0.0845454545454545,0.0854545454545454,0.0872727272727273,0.127121212121212,0.916
"98",98,"hyper",0.211828138,0.736489181,0.881900355,0.937294883,0.215160266,0.866755343,1.8e-07,0.012845131,0.004689019,0.005519426,0.001943237,0.002113114,0.000746031,0.000795483,0.000235487,0.001909414,-9.14e-08,0.001943632,-1.1e-07,0.037096757,0.08085884,0.117106846,0.12230243,0.131658748,0.139370184,0.216973211,0.439720472,0,0.001322422,0.001322422,0.001322422,0.15,0.0897727272727273,0.0927272727272727,0.0845454545454545,0.08,0.113787878787879,0.898
"99",99,"hyper",0.194662561,0.589974683,0.936605695,0.942287814,0.197326979,0.798622323,6.55e-07,0.009099685,0.006892431,0.006228041,0.001631651,0.003836361,0.000892958,0.000957867,0.000489686,0.001943757,-1e-07,0.001908065,-1.09e-07,0.035569248,0.076166741,0.061027317,0.1442743,0.055031139,0.104597185,0.251422488,0.357730512,0,0.001322422,0.001322422,0.001322422,0.11,0.0875,0.0972727272727273,0.0809090909090909,0.0818181818181818,0.122575757575758,0.91
